485,"MoD St. Athan","St. Athan","United Kingdom",\N,"EGDX",51.4048,-3.43575,163,0,"E","Europe/London","airport","OurAirports"
486,"RNAS Yeovilton","Yeovilton","United Kingdom","YEO","EGDY",51.0093994140625,-2.638819932937622,75,0,"E","Europe/London","airport","OurAirports"
487,"Haverfordwest Airport","Haverfordwest","United Kingdom","HAW","EGFE",51.833099365234375,-4.9611101150512695,159,0,"E","Europe/London","airport","OurAirports"
488,"Cardiff International Airport","Cardiff","United Kingdom","CWL","EGFF",51.39670181274414,-3.343329906463623,220,0,"E","Europe/London","airport","OurAirports"
489,"Swansea Airport","Swansea","United Kingdom","SWS","EGFH",51.60530090332031,-4.0678300857543945,299,0,"E","Europe/London","airport","OurAirports"
490,"Bristol Airport","Bristol","United Kingdom","BRS","EGGD",51.382702,-2.71909,622,0,"E","Europe/London","airport","OurAirports"
491,"Liverpool John Lennon Airport","Liverpool","United Kingdom","LPL","EGGP",53.33359909057617,-2.849720001220703,80,0,"E","Europe/London","airport","OurAirports"
492,"London Luton Airport","London","United Kingdom","LTN","EGGW",51.874698638916016,-0.36833301186561584,526,0,"E","Europe/London","airport","OurAirports"
493,"Plymouth City Airport","Plymouth","United Kingdom","PLH","EGHD",50.422798,-4.10583,476,0,"E","Europe/London","airport","OurAirports"
494,"Bournemouth Airport","Bournemouth","United Kingdom","BOH","EGHH",50.779998779296875,-1.8424999713897705,38,0,"E","Europe/London","airport","OurAirports"
495,"Southampton Airport","Southampton","United Kingdom","SOU","EGHI",50.95029830932617,-1.3567999601364136,44,0,"E","Europe/London","airport","OurAirports"
496,"Lasham Airport","Lasham","United Kingdom","QLA","EGHL",51.187198638916016,-1.0334999561309814,618,0,"E","Europe/London","airport","OurAirports"
500,"Shoreham Airport","Shoreham By Sea","United Kingdom","ESH","EGKA",50.835602,-0.297222,7,0,"E","Europe/London","airport","OurAirports"
501,"London Biggin Hill Airport","Biggin Hill","United Kingdom","BQH","EGKB",51.33079910279999,0.0324999988079,598,0,"E","Europe/London","airport","OurAirports"
502,"London Gatwick Airport","London","United Kingdom","LGW","EGKK",51.148102,-0.190278,202,0,"E","Europe/London","airport","OurAirports"
503,"London City Airport","London","United Kingdom","LCY","EGLC",51.505299,0.055278,19,0,"E","Europe/London","airport","OurAirports"
504,"Farnborough Airport","Farnborough","United Kingdom","FAB","EGLF",51.2757987976,-0.776332974434,238,0,"E","Europe/London","airport","OurAirports"
505,"Chalgrove Airport","Chalsgrove","United Kingdom",\N,"EGLJ",51.67610168457031,-1.0808299779891968,240,0,"E","Europe/London","airport","OurAirports"
506,"Blackbushe Airport","Blackbushe","United Kingdom","BBS","EGLK",51.32389831542969,-0.8475000262260437,325,0,"E","Europe/London","airport","OurAirports"
507,"London Heathrow Airport","London","United Kingdom","LHR","EGLL",51.4706,-0.461941,83,0,"E","Europe/London","airport","OurAirports"
508,"Southend Airport","Southend","United Kingdom","SEN","EGMC",51.5713996887207,0.6955559849739075,49,0,"E","Europe/London","airport","OurAirports"
509,"Lydd Airport","Lydd","United Kingdom","LYX","EGMD",50.95610046386719,0.9391670227050781,13,0,"E","Europe/London","airport","OurAirports"
510,"Kent International Airport","Manston","United Kingdom","MSE","EGMH",51.342201,1.34611,178,0,"E","Europe/London","airport","OurAirports"
511,"Brough Airport","Brough","United Kingdom",\N,"EGNB",53.7197,-0.566333,12,0,"E","Europe/London","airport","OurAirports"
512,"Carlisle Airport","Carlisle","United Kingdom","CAX","EGNC",54.9375,-2.8091700077056885,190,0,"E","Europe/London","airport","OurAirports"
513,"Retford Gamston Airport","Repton","United Kingdom",\N,"EGNE",53.280601501464844,-0.9513890147209167,91,0,"E","Europe/London","airport","OurAirports"
514,"Blackpool International Airport","Blackpool","United Kingdom","BLK","EGNH",53.77170181274414,-3.0286099910736084,34,0,"E","Europe/London","airport","OurAirports"
515,"Humberside Airport","Humberside","United Kingdom","HUY","EGNJ",53.57440185546875,-0.350832998752594,121,0,"E","Europe/London","airport","OurAirports"
516,"Barrow Walney Island Airport","Barrow Island","United Kingdom","BWF","EGNL",54.1286111,-3.2675,173,0,"E","Europe/London","airport","OurAirports"
517,"Leeds Bradford Airport","Leeds","United Kingdom","LBA","EGNM",53.86589813232422,-1.6605700254440308,681,0,"E","Europe/London","airport","OurAirports"
518,"Warton Airport","Warton","United Kingdom","WRT","EGNO",53.745098,-2.88306,55,0,"E","Europe/London","airport","OurAirports"
519,"Hawarden Airport","Hawarden","United Kingdom","CEG","EGNR",53.1781005859375,-2.9777801036834717,45,0,"E","Europe/London","airport","OurAirports"
521,"Newcastle Airport","Newcastle","United Kingdom","NCL","EGNT",55.037498474121094,-1.6916699409484863,266,0,"E","Europe/London","airport","OurAirports"
522,"Durham Tees Valley Airport","Teesside","United Kingdom","MME","EGNV",54.50920104980469,-1.4294099807739258,120,0,"E","Europe/London","airport","OurAirports"
523,"East Midlands Airport","East Midlands","United Kingdom","EMA","EGNX",52.8311004639,-1.32806003094,306,0,"E","Europe/London","airport","OurAirports"
524,"Llanbedr Airport","Llanbedr","United Kingdom",\N,"EGOD",52.811698913574,-4.1235799789429,30,0,"E","Europe/London","airport","OurAirports"
525,"RAF Ternhill","Ternhill","United Kingdom",\N,"EGOE",52.87120056152344,-2.533560037612915,272,0,"E","Europe/London","airport","OurAirports"
526,"RAF Shawbury","Shawbury","United Kingdom",\N,"EGOS",52.79819869995117,-2.6680400371551514,249,0,"E","Europe/London","airport","OurAirports"
528,"RAF Woodvale","Woodvale","United Kingdom",\N,"EGOW",53.5816,-3.05552,37,0,"E","Europe/London","airport","OurAirports"
529,"Kirkwall Airport","Kirkwall","United Kingdom","KOI","EGPA",58.957801818847656,-2.9049999713897705,50,0,"E","Europe/London","airport","OurAirports"
530,"Sumburgh Airport","Sumburgh","United Kingdom","LSI","EGPB",59.87889862060547,-1.2955600023269653,20,0,"E","Europe/London","airport","OurAirports"
531,"Wick Airport","Wick","United Kingdom","WIC","EGPC",58.458900451660156,-3.09306001663208,126,0,"E","Europe/London","airport","OurAirports"
532,"Aberdeen Dyce Airport","Aberdeen","United Kingdom","ABZ","EGPD",57.201900482177734,-2.197779893875122,215,0,"E","Europe/London","airport","OurAirports"
533,"Inverness Airport","Inverness","United Kingdom","INV","EGPE",57.54249954223633,-4.047500133514404,31,0,"E","Europe/London","airport","OurAirports"
534,"Glasgow International Airport","Glasgow","United Kingdom","GLA","EGPF",55.8718986511,-4.43306016922,26,0,"E","Europe/London","airport","OurAirports"
535,"Edinburgh Airport","Edinburgh","United Kingdom","EDI","EGPH",55.95000076293945,-3.372499942779541,135,0,"E","Europe/London","airport","OurAirports"
536,"Islay Airport","Islay","United Kingdom","ILY","EGPI",55.68190002441406,-6.256669998168945,56,0,"E","Europe/London","airport","OurAirports"
537,"Glasgow Prestwick Airport","Prestwick","United Kingdom","PIK","EGPK",55.5093994140625,-4.586669921875,65,0,"E","Europe/London","airport","OurAirports"
538,"Benbecula Airport","Benbecula","United Kingdom","BEB","EGPL",57.48109817504883,-7.3627800941467285,19,0,"E","Europe/London","airport","OurAirports"
539,"Scatsta Airport","Scatsta","United Kingdom","SCS","EGPM",60.43280029296875,-1.2961100339889526,81,0,"E","Europe/London","airport","OurAirports"
540,"Dundee Airport","Dundee","United Kingdom","DND","EGPN",56.45249938964844,-3.025830030441284,17,0,"E","Europe/London","airport","OurAirports"
541,"Stornoway Airport","Stornoway","United Kingdom","SYY","EGPO",58.215599060058594,-6.331110000610352,26,0,"E","Europe/London","airport","OurAirports"
542,"Tiree Airport","Tiree","United Kingdom","TRE","EGPU",56.49919891357422,-6.869170188903809,38,0,"E","Europe/London","airport","OurAirports"
543,"RAF Leuchars","Leuchars","United Kingdom","ADX","EGQL",56.37289810180664,-2.8684399127960205,38,0,"E","Europe/London","airport","OurAirports"
544,"RAF Lossiemouth","Lossiemouth","United Kingdom","LMO","EGQS",57.7052001953125,-3.339169979095459,42,0,"E","Europe/London","airport","OurAirports"
545,"Cambridge Airport","Cambridge","United Kingdom","CBG","EGSC",52.205002,0.175,47,0,"E","Europe/London","airport","OurAirports"
546,"Peterborough Business Airport","Peterborough","United Kingdom",\N,"EGSF",52.468101501464844,-0.2511110007762909,26,0,"E","Europe/London","airport","OurAirports"
547,"Norwich International Airport","Norwich","United Kingdom","NWI","EGSH",52.6758003235,1.28278005123,117,0,"E","Europe/London","airport","OurAirports"
548,"London Stansted Airport","London","United Kingdom","STN","EGSS",51.8849983215,0.234999999404,348,0,"E","Europe/London","airport","OurAirports"
549,"North Weald Airport","North Weald","United Kingdom",\N,"EGSX",51.721698761,0.154166996479,321,0,"E","Europe/London","airport","OurAirports"
550,"Sheffield City Heliport","Fowlmere","United Kingdom",\N,"EGSY",53.394299,-1.38849,231,0,"E","Europe/London","airport","OurAirports"
551,"Cranfield Airport","Cranfield","United Kingdom",\N,"EGTC",52.0722007751,-0.616666972637,358,0,"E","Europe/London","airport","OurAirports"
552,"Exeter International Airport","Exeter","United Kingdom","EXT","EGTE",50.73440170288086,-3.4138898849487305,102,0,"E","Europe/London","airport","OurAirports"
553,"Bristol Filton Airport","Bristol","United Kingdom","FZO","EGTG",51.5194015503,-2.59083008766,226,0,"E","Europe/London","airport","OurAirports"
554,"Oxford (Kidlington) Airport","Oxford","United Kingdom","OXF","EGTK",51.8368988037,-1.32000005245,270,0,"E","Europe/London","airport","OurAirports"
555,"RAF Benson","Benson","United Kingdom","BEX","EGUB",51.616401672399995,-1.09582996368,226,0,"E","Europe/London","airport","OurAirports"
556,"RAF Lakenheath","Lakenheath","United Kingdom","LKZ","EGUL",52.409301757799994,0.56099998951,32,0,"E","Europe/London","airport","OurAirports"
557,"RAF Mildenhall","Mildenhall","United Kingdom","MHZ","EGUN",52.361900329589844,0.48640599846839905,33,0,"E","Europe/London","airport","OurAirports"
558,"RAF Wattisham","Wattisham","United Kingdom",\N,"EGUW",52.1273002625,0.956264019012,284,0,"E","Europe/London","airport","OurAirports"
559,"RAF Wyton","Wyton","United Kingdom","QUY","EGUY",52.3572006226,-0.107832998037,135,0,"E","Europe/London","airport","OurAirports"
560,"RAF Fairford","Fairford","United Kingdom","FFD","EGVA",51.6822013855,-1.7900300025900002,286,0,"E","Europe/London","airport","OurAirports"
561,"RAF Brize Norton","Brize Norton","United Kingdom","BZZ","EGVN",51.75,-1.58362,288,0,"E","Europe/London","airport","OurAirports"
562,"RAF Odiham","Odiham","United Kingdom","ODH","EGVO",51.2341003418,-0.94282501936,405,0,"E","Europe/London","airport","OurAirports"
563,"DCAE Cosford Air Base","Cosford","United Kingdom",\N,"EGWC",52.639999,-2.30558,272,0,"E","Europe/London","airport","OurAirports"
564,"RAF Northolt","Northolt","United Kingdom","NHT","EGWU",51.553001403799996,-0.418166995049,124,0,"E","Europe/London","airport","OurAirports"
565,"RAF Coningsby","Coningsby","United Kingdom","QCY","EGXC",53.0929985046,-0.166014000773,25,0,"E","Europe/London","airport","OurAirports"
566,"RAF Dishforth","Dishforth","United Kingdom",\N,"EGXD",54.1371994019,-1.42025005817,117,0,"E","Europe/London","airport","OurAirports"
567,"Leeming Airport","Leeming","United Kingdom",\N,"EGXE",54.2924,-1.5354,132,0,"E","Europe/London","airport","OurAirports"
568,"Leeds East Airport","Church Fenton","United Kingdom",\N,"EGXG",53.834301,-1.1955,29,0,"E","Europe/London","airport","OurAirports"
569,"RAF Honington","Honington","United Kingdom","BEQ","EGXH",52.34260177612305,0.7729390263557434,174,0,"E","Europe/London","airport","OurAirports"
570,"RAF Cottesmore","Cottesmore","United Kingdom",\N,"EGXJ",52.735699,-0.648769,461,0,"E","Europe/London","airport","OurAirports"
571,"RAF Scampton","Scampton","United Kingdom","SQZ","EGXP",53.307800293,-0.550832986832,202,0,"E","Europe/London","airport","OurAirports"
572,"RAF Wittering","Wittering","United Kingdom",\N,"EGXT",52.612598,-0.476453,273,0,"E","Europe/London","airport","OurAirports"
573,"RAF Linton-On-Ouse","Linton-on-ouse","United Kingdom","HRT","EGXU",54.0489006042,-1.2527500391,53,0,"E","Europe/London","airport","OurAirports"
574,"RAF Waddington","Waddington","United Kingdom","WTN","EGXW",53.1661987305,-0.523810982704,231,0,"E","Europe/London","airport","OurAirports"
575,"RAF Topcliffe","Topcliffe","United Kingdom",\N,"EGXZ",54.205501556399994,-1.3820899725,92,0,"E","Europe/London","airport","OurAirports"
576,"RAF Cranwell","Cranwell","United Kingdom",\N,"EGYD",53.0303001404,-0.48324200511,218,0,"E","Europe/London","airport","OurAirports"
577,"RAF Barkston Heath","Barkston Heath","United Kingdom",\N,"EGYE",52.962200164799995,-0.561625003815,367,0,"E","Europe/London","airport","OurAirports"
578,"RAF Marham","Marham","United Kingdom","KNF","EGYM",52.648395,0.550692,75,0,"E","Europe/London","airport","OurAirports"
971,"M'Vengue El Hadj Omar Bongo Ondimba International Airport","Franceville","Gabon","MVB","FOON",-1.6561599969863892,13.437999725341797,1450,1,"N","Africa/Libreville","airport","OurAirports"
1254,"Calais-Dunkerque Airport","Calais","France","CQF","LFAC",50.962100982666016,1.954759955406189,12,1,"E","Europe/Paris","airport","OurAirports"
1255,"Péronne-Saint-Quentin Airport","Peronne","France",\N,"LFAG",49.8685,3.02958,295,1,"E","Europe/Paris","airport","OurAirports"
1256,"Nangis-Les Loges Airport","Nangis","France",\N,"LFAI",48.59619903564453,3.0067899227142334,428,1,"E","Europe/Paris","airport","OurAirports"
1257,"Bagnoles-de-l'Orne-Couterne Airport","Bagnole-de-l'orne","France",\N,"LFAO",48.545799255371094,-0.38744398951530457,718,1,"E","Europe/Paris","airport","OurAirports"
1258,"Albert-Bray Airport","Albert","France","BYF","LFAQ",49.9715003967,2.69765996933,364,1,"E","Europe/Paris","airport","OurAirports"
1259,"Le Touquet-Côte d'Opale Airport","Le Tourquet","France","LTQ","LFAT",50.517398834228516,1.6205899715423584,36,1,"E","Europe/Paris","airport","OurAirports"
1260,"Valenciennes-Denain Airport","Valenciennes","France","XVS","LFAV",50.325801849365234,3.4612600803375244,177,1,"E","Europe/Paris","airport","OurAirports"
1261,"Amiens-Glisy Airport","Amiens","France",\N,"LFAY",49.873004,2.387074,208,1,"E","Europe/Paris","airport","OurAirports"
1262,"Agen-La Garenne Airport","Agen","France","AGF","LFBA",44.17470169067383,0.5905560255050659,204,1,"E","Europe/Paris","airport","OurAirports"
1263,"Cazaux (BA 120) Air Base","Cazaux","France",\N,"LFBC",44.53329849243164,-1.125,84,1,"E","Europe/Paris","airport","OurAirports"
1264,"Bordeaux-Mérignac Airport","Bordeaux","France","BOD","LFBD",44.828300476100004,-0.715556025505,162,1,"E","Europe/Paris","airport","OurAirports"
1265,"Bergerac-Roumanière Airport","Bergerac","France","EGC","LFBE",44.82529830932617,0.5186110138893127,171,1,"E","Europe/Paris","airport","OurAirports"
1266,"Toulouse-Francazal (BA 101) Air Base","Toulouse","France",\N,"LFBF",43.54560089111328,1.3674999475479126,535,1,"E","Europe/Paris","airport","OurAirports"
1267,"Cognac-Châteaubernard (BA 709) Air Base","Cognac","France","CNG","LFBG",45.65829849243164,-0.3174999952316284,102,1,"E","Europe/Paris","airport","OurAirports"
1268,"Poitiers-Biard Airport","Poitiers","France","PIS","LFBI",46.58769989013672,0.30666598677635193,423,1,"E","Europe/Paris","airport","OurAirports"
1269,"Montluçon-Guéret Airport","Montlucon-gueret","France","MCU","LFBK",46.222599029541016,2.363960027694702,1497,1,"E","Europe/Paris","airport","OurAirports"
1270,"Limoges Airport","Limoges","France","LIG","LFBL",45.86280059814453,1.1794400215148926,1300,1,"E","Europe/Paris","airport","OurAirports"
1271,"Mont-de-Marsan (BA 118) Air Base","Mont-de-marsan","France",\N,"LFBM",43.911701,-0.5075,203,1,"E","Europe/Paris","airport","OurAirports"
1272,"Niort-Souché Airport","Niort","France","NIT","LFBN",46.313477,-0.394529,203,1,"E","Europe/Paris","airport","OurAirports"
1273,"Toulouse-Blagnac Airport","Toulouse","France","TLS","LFBO",43.629101,1.36382,499,1,"E","Europe/Paris","airport","OurAirports"
1274,"Pau Pyrénées Airport","Pau","France","PUF","LFBP",43.380001068115234,-0.41861099004745483,616,1,"E","Europe/Paris","airport","OurAirports"
1275,"Muret-Lherm Airport","La Rochelle","France",\N,"LFBR",43.44889831542969,1.2633299827575684,622,1,"E","Europe/Paris","airport","OurAirports"
1276,"Tarbes-Lourdes-Pyrénées Airport","Tarbes","France","LDE","LFBT",43.1786994934082,-0.006438999902456999,1260,1,"E","Europe/Paris","airport","OurAirports"
1277,"Angoulême-Brie-Champniers Airport","Angouleme","France","ANG","LFBU",45.72919845581055,0.22145600616931915,436,1,"E","Europe/Paris","airport","OurAirports"
1278,"Brive Souillac Airport","Brive","France","BVE","LFSL",45.039722,1.485556,1016,1,"E","Europe/Paris","airport","OurAirports"
1279,"Périgueux-Bassillac Airport","Perigueux","France","PGX","LFBX",45.19810104370117,0.815555989742279,328,1,"E","Europe/Paris","airport","OurAirports"
1280,"Biarritz-Anglet-Bayonne Airport","Biarritz-bayonne","France","BIQ","LFBZ",43.4683333,-1.5311111,245,1,"E","Europe/Paris","airport","OurAirports"
1281,"Cahors-Lalbenque Airport","Cahors","France","ZAO","LFCC",44.35139846801758,1.4752800464630127,912,1,"E","Europe/Paris","airport","OurAirports"
1282,"Saint-Girons-Antichan Airport","St.-girons","France",\N,"LFCG",43.0078010559082,1.1031500101089478,1368,1,"E","Europe/Paris","airport","OurAirports"
1283,"Arcachon-La Teste-de-Buch Airport","Arcachon","France",\N,"LFCH",44.596401,-1.11083,49,1,"E","Europe/Paris","airport","OurAirports"
1284,"Albi-Le Séquestre Airport","Albi","France","LBI","LFCI",43.91389846801758,2.1130599975585938,564,1,"E","Europe/Paris","airport","OurAirports"
1285,"Castres-Mazamet Airport","Castres","France","DCM","LFCK",43.55630111694336,2.289180040359497,788,1,"E","Europe/Paris","airport","OurAirports"
1286,"Toulouse-Lasbordes Airport","Toulouse","France",\N,"LFCL",43.58610153198242,1.499169945716858,459,1,"E","Europe/Paris","airport","OurAirports"
1287,"Millau-Larzac Airfield","Millau","France",\N,"LFCM",43.9893,3.183,2606,1,"E","Europe/Paris","airport","OurAirports"
1288,"Graulhet-Montdragon Airport","Graulhet","France",\N,"LFCQ",43.77109909057617,2.0108299255371094,581,1,"E","Europe/Paris","airport","OurAirports"
1289,"Rodez-Marcillac Airport","Rodez","France","RDZ","LFCR",44.407901763916016,2.4826700687408447,1910,1,"E","Europe/Paris","airport","OurAirports"
1290,"Ussel-Thalamy Airport","Ussel","France",\N,"LFCU",45.534698486328125,2.4238901138305664,2428,1,"E","Europe/Paris","airport","OurAirports"
1291,"Villeneuve-sur-Lot Airport","Villeneuve-sur-lot","France",\N,"LFCW",44.39690017700195,0.7588890194892883,190,1,"E","Europe/Paris","airport","OurAirports"
1292,"Royan-Médis Airport","Royan","France","RYN","LFCY",45.62810134887695,-0.9725000262260437,72,1,"E","Europe/Paris","airport","OurAirports"
1293,"Mimizan Airport","Mimizan","France",\N,"LFCZ",44.145928,-1.16432,164,1,"E","Europe/Paris","airport","OurAirports"
1294,"Aire-sur-l'Adour Airport","Aire-sur-l'adour","France",\N,"LFDA",43.70940017700195,-0.245278000831604,259,1,"E","Europe/Paris","airport","OurAirports"
1295,"Montauban Airport","Montauban","France","XMW","LFDB",44.025699615478516,1.3780399560928345,351,1,"E","Europe/Paris","airport","OurAirports"
1296,"Auch-Lamothe Airport","Auch","France",\N,"LFDH",43.687801,0.601667,411,1,"E","Europe/Paris","airport","OurAirports"
1297,"Libourne-Artigues-de-Lussac Airport","Libourne","France",\N,"LFDI",44.982498,-0.134722,157,1,"E","Europe/Paris","airport","OurAirports"
1298,"Pamiers-Les Pujols Airport","Pamiers","France",\N,"LFDJ",43.090599060058594,1.69582998752594,1115,1,"E","Europe/Paris","airport","OurAirports"
1299,"Marmande-Virazeil Airport","Marmande","France",\N,"LFDM",44.4989013671875,0.20051400363445282,105,1,"E","Europe/Paris","airport","OurAirports"
1300,"Rochefort-Saint-Agnant (BA 721) Airport","Rochefort","France","RCO","LFDN",45.88779830932617,-0.9830560088157654,60,1,"E","Europe/Paris","airport","OurAirports"
1301,"Pontivy Airport","Pontivy","France",\N,"LFED",48.05849838256836,-2.92182993888855,407,1,"E","Europe/Paris","airport","OurAirports"
1302,"Aubigny-sur-Nère Airport","Aubigny-sur-nere","France",\N,"LFEH",47.480556,2.394167,630,1,"E","Europe/Paris","airport","OurAirports"
1303,"Guiscriff Scaer Airport","Guiscriff-scaer","France",\N,"LFES",48.0525016784668,-3.664720058441162,574,1,"E","Europe/Paris","airport","OurAirports"
1305,"Ancenis Airport","Ancenis","France",\N,"LFFI",47.40810012817383,-1.1775000095367432,111,1,"E","Europe/Paris","airport","OurAirports"
1306,"Brienne-le-Château Airport","Brienne-le Chateau","France",\N,"LFFN",48.4297981262207,4.48222017288208,381,1,"E","Europe/Paris","airport","OurAirports"
1307,"Colmar-Houssen Airport","Colmar","France","CMR","LFGA",48.109901428222656,7.359010219573975,628,1,"E","Europe/Paris","airport","OurAirports"
1308,"Beaune-Challanges Airport","Beaune","France",\N,"LFGF",47.005901,4.89342,656,1,"E","Europe/Paris","airport","OurAirports"
1309,"Dole-Tavaux Airport","Dole","France","DLE","LFGJ",47.042686,5.435063,645,1,"E","Europe/Paris","airport","OurAirports"
1310,"Joigny Airport","Joigny","France",\N,"LFGK",47.9921989440918,3.3922200202941895,732,1,"E","Europe/Paris","airport","OurAirports"
1311,"Verdun-Le Rozelier Airfield","Verdun","France",\N,"LFGW",49.122398,5.46905,1230,1,"E","Europe/Paris","airport","OurAirports"
1312,"Aubenas-Ardèche Méridional Airport","Aubenas-vals-lanas","France","OBS","LFHO",44.544203,4.372192,923,1,"E","Europe/Paris","airport","OurAirports"
1313,"Le Puy-Loudes Airport","Le Puy","France","LPY","LFHP",45.0806999206543,3.762890100479126,2731,1,"E","Europe/Paris","airport","OurAirports"
1314,"Saint-Flour-Coltines Airport","St.-flour","France",\N,"LFHQ",45.07640075683594,2.99360990524292,3218,1,"E","Europe/Paris","airport","OurAirports"
1315,"Bourg-Ceyzériat Airport","Bourg","France",\N,"LFHS",46.20090103149414,5.292029857635498,857,1,"E","Europe/Paris","airport","OurAirports"
